customer_id,email,first_name,last_name,age,gender,annual_income,marital_status,education,location_type,city,state,country,signup_date,last_login,preferred_channel,is_active
1000033,fhaas@example.com,Molly,Lane,43,M,95105,Widowed,Bachelor,Rural,South Elizabethfort,Ohio,USA,2024-12-28 10:23:44.104742,2024-12-30 10:23:44.104742,Email,False
1000034,gilbertmatthew@example.com,Angela,Wolf,50,Other,45646,Widowed,PhD,Urban,Port Miaport,Wyoming,USA,2024-12-29 10:23:44.104742,2024-12-30 10:23:44.104742,Web,True
1000035,mariocurry@example.org,Jennifer,Green,50,Other,111141,Married,PhD,Suburban,Wallmouth,California,USA,2025-01-06 10:23:44.104742,2025-01-09 10:23:44.104742,Web,True
1000036,stevensdouglas@example.org,Jason,Adams,44,Other,111939,Single,Bachelor,Suburban,Ramirezville,Pennsylvania,USA,2024-12-13 10:23:44.104742,2024-12-14 10:23:44.104742,Web,True
1000037,melissamendez@example.net,Mark,Marshall,18,M,89657,Widowed,Master,Suburban,North Timothybury,West Virginia,USA,2025-01-03 10:23:44.104742,2025-01-07 10:23:44.104742,Mobile App,True
1000038,amberwarren@example.org,Joe,Walsh,46,F,56029,Divorced,High School,Urban,Hickmanburgh,Alaska,USA,2024-12-17 10:23:44.104742,2024-12-21 10:23:44.104742,Mobile App,True
1000039,pforbes@example.net,Patrick,Smith,46,Other,15000,Married,PhD,Suburban,South Gary,Missouri,USA,2025-01-07 10:23:44.104742,2025-01-11 10:23:44.104742,Mobile App,True
1000040,wfernandez@example.net,Brittany,Taylor,41,Other,75713,Widowed,Bachelor,Rural,East Daniel,Wisconsin,USA,2024-12-22 10:23:44.104742,2024-12-27 10:23:44.104742,Email,True
1000041,kingsarah@example.org,Drew,Monroe,67,M,49451,Single,High School,Rural,Herreramouth,North Dakota,USA,2024-12-15 10:23:44.104742,2024-12-15 10:23:44.104742,Web,True
1000042,morgan52@example.net,Matthew,Rose,32,F,49947,Single,Master,Rural,Smithfurt,Colorado,USA,2024-12-30 10:23:44.104742,2024-12-30 10:23:44.104742,Email,True
1000043,jesse74@example.net,Charles,West,58,F,74862,Married,Some College,Suburban,Lake Ryanhaven,Connecticut,USA,2024-12-22 10:23:44.104742,2024-12-24 10:23:44.104742,Email,True
1000044,mcbridelaura@example.net,Erin,Strickland,37,M,80398,Divorced,Master,Suburban,West Michael,Maine,USA,2025-01-06 10:23:44.104742,2025-01-09 10:23:44.104742,Email,True
1000045,bradley57@example.net,Brett,Hansen,46,M,94059,Divorced,Some College,Rural,New Deannaburgh,West Virginia,USA,2024-12-20 10:23:44.104742,2024-12-23 10:23:44.104742,Mobile App,True
1000046,glasscolleen@example.net,James,Miller,34,F,55170,Widowed,Some College,Urban,Lake Scotthaven,Michigan,USA,2024-12-22 10:23:44.104742,2024-12-24 10:23:44.104742,Mobile App,False
1000047,thomasskinner@example.org,Ronald,Parks,39,F,21094,Divorced,Bachelor,Urban,Port Stephanie,Oklahoma,USA,2025-01-12 10:23:44.104742,2025-01-12 10:23:44.104742,Email,True
1000048,williamlittle@example.org,Jason,Wilcox,49,F,72831,Married,PhD,Rural,Port Richard,California,USA,2025-01-05 10:23:44.104742,2025-01-09 10:23:44.104742,Mobile App,True
1000049,christysandoval@example.org,Michael,Baker,45,F,57962,Married,Master,Rural,New Daniel,Alabama,USA,2024-12-18 10:23:44.104742,2024-12-22 10:23:44.104742,Web,True
1000050,kellycrystal@example.org,Timothy,Pineda,23,M,52380,Widowed,Some College,Urban,Dixonchester,Nevada,USA,2025-01-02 10:23:44.104742,2025-01-06 10:23:44.104742,Email,True
1000051,newmanjeanette@example.net,Charles,Scott,39,Other,40931,Widowed,Bachelor,Rural,Jonesport,New Hampshire,USA,2024-12-27 10:23:44.104742,2024-12-27 10:23:44.104742,Web,True
1000052,hamiltonbridget@example.com,Luis,Martinez,42,M,77121,Single,Master,Urban,South Nicholasborough,Alabama,USA,2025-01-06 10:23:44.104742,2025-01-06 10:23:44.104742,Email,True
1000053,nicolejones@example.net,Christina,Miller,73,Other,70237,Single,PhD,Suburban,New Megan,Wisconsin,USA,2025-01-08 10:23:44.104742,2025-01-08 10:23:44.104742,Web,True
1000054,changrobert@example.org,Ryan,Thompson,48,Other,62766,Divorced,Some College,Urban,South Miguel,Indiana,USA,2025-01-08 10:23:44.104742,2025-01-11 10:23:44.104742,Email,True
1000055,medwards@example.org,Michael,Lyons,18,Other,64204,Married,Master,Suburban,New Christopher,Oklahoma,USA,2025-01-03 10:23:44.104742,2025-01-04 10:23:44.104742,Email,False
1000056,traceywang@example.org,Alejandro,Spencer,45,Other,138897,Single,PhD,Urban,Jenniferborough,Hawaii,USA,2025-01-10 10:23:44.104742,2025-01-11 10:23:44.104742,Web,True
1000057,smithveronica@example.org,Sherry,Thompson,42,M,74046,Married,Bachelor,Suburban,Warrenport,Pennsylvania,USA,2024-12-24 10:23:44.104742,2024-12-24 10:23:44.104742,Web,False
1000058,chebert@example.com,Breanna,Wood,44,M,29939,Widowed,High School,Suburban,Samanthaville,Delaware,USA,2024-12-28 10:23:44.104742,2024-12-30 10:23:44.104742,Web,True
1000059,thomas35@example.net,Brandy,Watts,62,M,87557,Married,Master,Suburban,South Jenniferstad,Vermont,USA,2024-12-28 10:23:44.104742,2025-01-02 10:23:44.104742,Mobile App,True
1000060,rwood@example.net,Jose,Martinez,56,M,37718,Divorced,High School,Urban,Ramirezview,Arkansas,USA,2024-12-29 10:23:44.104742,2024-12-30 10:23:44.104742,Email,True
1000061,mwu@example.org,Daniel,Garcia,66,M,22944,Divorced,Bachelor,Suburban,Georgeton,Maryland,USA,2024-12-24 10:23:44.104742,2024-12-24 10:23:44.104742,Email,True
1000062,elizabeth45@example.com,Carla,Conrad,53,Other,130713,Divorced,High School,Urban,South Lindseyview,Missouri,USA,2025-01-12 10:23:44.104742,2025-01-12 10:23:44.104742,Email,False
1000063,chambersjamie@example.net,Linda,Rowe,30,Other,48011,Married,Some College,Suburban,New Edward,Delaware,USA,2025-01-12 10:23:44.104742,2025-01-12 10:23:44.104742,Web,True
1000064,cherylmayo@example.net,Nancy,Cherry,46,M,49895,Married,High School,Rural,Scottstad,Minnesota,USA,2025-01-12 10:23:44.104742,2025-01-12 10:23:44.104742,Email,True
1000065,saunderssteven@example.net,Michelle,Hernandez,21,F,67056,Married,High School,Suburban,Patrickview,Tennessee,USA,2025-01-04 10:23:44.104742,2025-01-06 10:23:44.104742,Email,True
1000066,rojasamber@example.net,Brian,Watson,29,Other,79207,Widowed,Master,Rural,East Rachel,Alaska,USA,2025-01-03 10:23:44.104742,2025-01-06 10:23:44.104742,Mobile App,True
1000067,xbaker@example.com,Robert,Hill,31,M,111498,Divorced,Master,Urban,Ericaside,Illinois,USA,2025-01-04 10:23:44.104742,2025-01-05 10:23:44.104742,Email,True
1000068,garrett09@example.org,Karen,Long,33,M,55338,Married,Master,Suburban,South Margarethaven,Oregon,USA,2024-12-25 10:23:44.104742,2024-12-27 10:23:44.104742,Mobile App,True
1000069,victorherring@example.org,Natalie,Johnson,57,F,28074,Single,PhD,Suburban,Collinsbury,California,USA,2024-12-20 10:23:44.104742,2024-12-22 10:23:44.104742,Mobile App,True
1000070,christopherwalker@example.com,Gabriela,Moore,48,Other,104214,Single,Master,Urban,Vegafort,Colorado,USA,2025-01-01 10:23:44.104742,2025-01-03 10:23:44.104742,Web,True
1000071,wwilkins@example.com,Timothy,Jordan,20,F,70539,Divorced,PhD,Rural,Reedburgh,Rhode Island,USA,2025-01-04 10:23:44.104742,2025-01-08 10:23:44.104742,Email,True
1000072,gramirez@example.org,Dawn,Martinez,48,M,88454,Divorced,Master,Urban,South Francisco,Kentucky,USA,2025-01-12 10:23:44.104742,2025-01-12 10:23:44.104742,Mobile App,True
1000073,cynthia74@example.com,Jason,Dodson,26,F,25386,Divorced,Some College,Suburban,East Adriennestad,Vermont,USA,2025-01-06 10:23:44.104742,2025-01-11 10:23:44.104742,Web,False
1000074,walkeralan@example.net,Sara,Perkins,52,Other,73909,Divorced,Some College,Suburban,Shannonburgh,Indiana,USA,2024-12-21 10:23:44.104742,2024-12-21 10:23:44.104742,Email,True
1000075,toddblake@example.net,Gene,Chavez,48,Other,75393,Single,Master,Suburban,East Jill,New York,USA,2024-12-15 10:23:44.104742,2024-12-16 10:23:44.104742,Email,True
1000076,collinsalexander@example.net,Renee,Martinez,34,Other,71967,Divorced,PhD,Rural,North Michaelmouth,Alaska,USA,2025-01-06 10:23:44.104742,2025-01-06 10:23:44.104742,Web,True
1000077,whitejustin@example.org,Angela,Mcpherson,49,Other,43569,Widowed,Bachelor,Suburban,South Derek,Michigan,USA,2024-12-23 10:23:44.104742,2024-12-26 10:23:44.104742,Web,True
1000078,patrickarmstrong@example.com,Matthew,Patel,72,F,79214,Single,Bachelor,Suburban,Jonathonburgh,Ohio,USA,2024-12-18 10:23:44.104742,2024-12-21 10:23:44.104742,Web,True
1000079,jacquelineklein@example.com,Casey,Clark,27,F,84696,Widowed,Some College,Rural,Leeton,Georgia,USA,2025-01-07 10:23:44.104742,2025-01-11 10:23:44.104742,Web,True
1000080,connerdaniel@example.org,Rachel,Johnson,30,M,88612,Widowed,Bachelor,Urban,New Kevinstad,Maine,USA,2024-12-23 10:23:44.104742,2024-12-27 10:23:44.104742,Mobile App,False
1000081,amy20@example.org,Kyle,Allison,62,M,40379,Divorced,High School,Urban,East Davidmouth,Illinois,USA,2024-12-26 10:23:44.104742,2024-12-30 10:23:44.104742,Mobile App,False
1000082,kevingonzalez@example.com,Chad,Jefferson,59,Other,77383,Divorced,Bachelor,Suburban,Russellmouth,Oregon,USA,2024-12-18 10:23:44.104742,2024-12-21 10:23:44.104742,Mobile App,True
1000083,jesse52@example.org,John,Cross,57,F,121903,Single,Master,Suburban,Port Nicholasfurt,Arkansas,USA,2024-12-26 10:23:44.104742,2024-12-28 10:23:44.104742,Email,True
1000084,hahnterri@example.org,Jason,Moore,41,M,42387,Divorced,PhD,Urban,Sullivanville,North Carolina,USA,2024-12-28 10:23:44.104742,2025-01-02 10:23:44.104742,Web,True
1000085,hcole@example.com,Mark,Scott,31,M,40525,Single,Bachelor,Rural,North Joshuaborough,Kansas,USA,2024-12-17 10:23:44.104742,2024-12-17 10:23:44.104742,Email,True
1000086,ucunningham@example.com,Kim,Hunter,43,M,75234,Divorced,PhD,Urban,Robertview,Ohio,USA,2025-01-07 10:23:44.104742,2025-01-07 10:23:44.104742,Email,True
1000087,amandabrown@example.net,John,White,49,M,89815,Single,Bachelor,Urban,Lake Briannatown,Wisconsin,USA,2025-01-04 10:23:44.104742,2025-01-04 10:23:44.104742,Mobile App,True
1000088,tara72@example.org,Melissa,Walker,45,F,108606,Married,Some College,Rural,South Dianaburgh,Minnesota,USA,2024-12-24 10:23:44.104742,2024-12-27 10:23:44.104742,Mobile App,True
1000089,david19@example.org,Kimberly,Young,41,Other,146605,Widowed,Master,Rural,Christieside,Georgia,USA,2025-01-02 10:23:44.104742,2025-01-03 10:23:44.104742,Web,True
1000090,bcopeland@example.net,Victor,Wiley,54,F,39285,Widowed,Bachelor,Suburban,Johnberg,South Dakota,USA,2025-01-05 10:23:44.104742,2025-01-09 10:23:44.104742,Email,True
1000091,thomasdavid@example.net,Melissa,Nelson,28,F,79474,Single,Bachelor,Rural,South Paul,Oregon,USA,2025-01-10 10:23:44.104742,2025-01-12 10:23:44.104742,Web,True
1000092,greynolds@example.com,Jesse,Vargas,41,Other,86420,Single,High School,Suburban,Port Jordantown,Washington,USA,2024-12-20 10:23:44.104742,2024-12-21 10:23:44.104742,Web,True
1000093,wscott@example.com,Kelsey,Alvarado,52,F,62815,Widowed,Some College,Suburban,Perezshire,Minnesota,USA,2024-12-22 10:23:44.104742,2024-12-23 10:23:44.104742,Web,True
1000094,caroltaylor@example.net,Hunter,Murphy,32,Other,19554,Divorced,Bachelor,Rural,North Alejandro,Nebraska,USA,2024-12-17 10:23:44.104742,2024-12-21 10:23:44.104742,Mobile App,True
1000095,thomassara@example.net,Ronald,Whitaker,38,M,90691,Married,Some College,Suburban,Woodmouth,Arizona,USA,2024-12-16 10:23:44.104742,2024-12-20 10:23:44.104742,Mobile App,True
1000096,michael45@example.net,Crystal,Kent,48,Other,27627,Married,Master,Urban,Port Melissa,South Dakota,USA,2024-12-16 10:23:44.104742,2024-12-20 10:23:44.104742,Web,True
1000097,jeffreyvelazquez@example.net,Patricia,Bell,47,F,76559,Single,Some College,Suburban,Jillhaven,New York,USA,2025-01-07 10:23:44.104742,2025-01-12 10:23:44.104742,Web,True
1000098,tbrown@example.org,Maxwell,Gonzalez,31,F,69611,Married,Bachelor,Urban,Johnside,Missouri,USA,2025-01-05 10:23:44.104742,2025-01-05 10:23:44.104742,Mobile App,True
1000099,william02@example.net,Amanda,Gordon,45,F,30710,Single,PhD,Urban,Timothyland,California,USA,2024-12-29 10:23:44.104742,2024-12-31 10:23:44.104742,Mobile App,True
1000100,davisandrew@example.org,John,Tucker,50,Other,81823,Widowed,PhD,Suburban,East Traceymouth,New Mexico,USA,2025-01-08 10:23:44.104742,2025-01-11 10:23:44.104742,Web,True
1000101,williamsjohnny@example.org,Anthony,Davenport,61,M,96614,Widowed,Master,Urban,West Beckybury,Minnesota,USA,2025-01-01 10:23:44.104742,2025-01-01 10:23:44.104742,Mobile App,True
1000102,ryanleon@example.com,Jason,Martinez,24,F,36865,Widowed,PhD,Suburban,North Markport,Rhode Island,USA,2025-01-07 10:23:44.104742,2025-01-11 10:23:44.104742,Web,True
1000103,stephaniehunter@example.net,Wendy,Sanchez,52,M,80413,Married,High School,Urban,East Keith,Hawaii,USA,2024-12-23 10:23:44.104742,2024-12-24 10:23:44.104742,Web,True
1000104,michaelbarrera@example.org,Joy,Johnson,52,Other,180581,Single,Bachelor,Urban,Carterstad,Rhode Island,USA,2025-01-05 10:23:44.104742,2025-01-05 10:23:44.104742,Email,True
1000105,ilong@example.com,Misty,Brown,53,F,99066,Single,Some College,Rural,Carterville,Rhode Island,USA,2024-12-31 10:23:44.104742,2025-01-03 10:23:44.104742,Email,True
1000106,kendra77@example.com,Timothy,Clark,59,M,84541,Divorced,Bachelor,Rural,East Loriburgh,Mississippi,USA,2025-01-06 10:23:44.104742,2025-01-07 10:23:44.104742,Email,True
1000107,ymiller@example.net,Tracey,Park,40,M,87769,Widowed,Bachelor,Rural,Franciscobury,Vermont,USA,2025-01-12 10:23:44.104742,2025-01-12 10:23:44.104742,Web,True
1000108,luis24@example.com,Michele,Snyder,33,M,57895,Married,Bachelor,Suburban,Lake Brendaside,Ohio,USA,2024-12-22 10:23:44.104742,2024-12-22 10:23:44.104742,Web,True
1000109,sandrabeasley@example.com,Anthony,Heath,37,F,67456,Divorced,High School,Urban,New Samantha,Alabama,USA,2024-12-22 10:23:44.104742,2024-12-25 10:23:44.104742,Mobile App,True
1000110,usweeney@example.net,Amanda,Lewis,79,M,15000,Divorced,Master,Rural,Vaughnton,Missouri,USA,2025-01-07 10:23:44.104742,2025-01-12 10:23:44.104742,Web,True
1000111,ygarcia@example.org,Ashley,Randolph,55,M,16618,Single,High School,Rural,Lake Robert,Kansas,USA,2025-01-05 10:23:44.104742,2025-01-08 10:23:44.104742,Email,True
1000112,gutierrezmaria@example.org,Amanda,Morris,37,Other,97668,Married,Some College,Urban,West Jasmine,Delaware,USA,2024-12-17 10:23:44.104742,2024-12-18 10:23:44.104742,Web,True
1000113,marcuspadilla@example.net,Emily,Ramirez,45,F,32667,Widowed,Bachelor,Rural,Elizabethburgh,Georgia,USA,2024-12-20 10:23:44.104742,2024-12-22 10:23:44.104742,Mobile App,True
1000114,monroerichard@example.net,Kevin,Grant,34,F,85387,Single,Bachelor,Suburban,New Valerieville,Iowa,USA,2025-01-04 10:23:44.104742,2025-01-06 10:23:44.104742,Email,True
1000115,robertburgess@example.com,Zachary,Stafford,34,Other,71493,Widowed,High School,Suburban,Kendratown,South Carolina,USA,2024-12-27 10:23:44.104742,2025-01-01 10:23:44.104742,Email,True
1000116,brandonreed@example.net,Anthony,Lee,45,M,45451,Widowed,Some College,Rural,Reyesstad,Oregon,USA,2024-12-23 10:23:44.104742,2024-12-23 10:23:44.104742,Web,True
1000117,kallen@example.org,Shaun,Smith,77,Other,84017,Widowed,Bachelor,Urban,South Kenneth,Arkansas,USA,2025-01-12 10:23:44.104742,2025-01-12 10:23:44.104742,Email,False
1000118,trujillofrank@example.org,James,Tanner,18,Other,70593,Single,Bachelor,Rural,Perezton,Virginia,USA,2024-12-14 10:23:44.104742,2024-12-17 10:23:44.104742,Email,True
1000119,ericbutler@example.com,Amber,Baker,35,Other,90573,Married,Bachelor,Rural,New Edward,California,USA,2024-12-14 10:23:44.104742,2024-12-17 10:23:44.104742,Mobile App,True
1000120,garnertonya@example.net,Cindy,Clark,33,F,61557,Divorced,Bachelor,Urban,Andrealand,New Hampshire,USA,2024-12-31 10:23:44.104742,2025-01-04 10:23:44.104742,Web,True
1000121,gonzalezjustin@example.org,Lori,Moore,52,Other,90972,Single,Master,Suburban,Port Jenniferport,New Mexico,USA,2024-12-21 10:23:44.104742,2024-12-23 10:23:44.104742,Email,True
1000122,ohenderson@example.com,Michelle,Butler,26,F,54964,Single,High School,Suburban,Hamiltonfurt,New Jersey,USA,2024-12-18 10:23:44.104742,2024-12-20 10:23:44.104742,Email,True
1000123,christopher30@example.com,Joel,Hanson,37,Other,45400,Divorced,PhD,Rural,Jacksonberg,Missouri,USA,2024-12-22 10:23:44.104742,2024-12-23 10:23:44.104742,Email,True
1000124,byoder@example.org,Pamela,Harrison,71,M,77149,Divorced,High School,Suburban,West Annside,Delaware,USA,2024-12-28 10:23:44.104742,2024-12-30 10:23:44.104742,Web,True
1000125,karen74@example.net,Joseph,Jones,26,M,92535,Single,Master,Suburban,Kristinshire,Washington,USA,2024-12-17 10:23:44.104742,2024-12-21 10:23:44.104742,Web,True
1000126,robert81@example.org,Amy,Wood,76,M,95973,Divorced,Some College,Suburban,Lake Andretown,Oregon,USA,2024-12-22 10:23:44.104742,2024-12-22 10:23:44.104742,Mobile App,True
1000127,scollins@example.org,Melissa,Robinson,22,Other,50472,Married,High School,Rural,Lake Diane,Florida,USA,2024-12-27 10:23:44.104742,2025-01-01 10:23:44.104742,Mobile App,True
1000128,chelseywright@example.com,James,Garner,64,F,43769,Single,Bachelor,Urban,Loriville,Arkansas,USA,2024-12-20 10:23:44.104742,2024-12-21 10:23:44.104742,Web,True
1000129,wadeanthony@example.net,Ashley,Williams,51,Other,88239,Widowed,Master,Suburban,North Laceyview,New Jersey,USA,2025-01-01 10:23:44.104742,2025-01-02 10:23:44.104742,Web,True
1000130,jacob29@example.net,Alicia,Rowe,31,Other,63214,Divorced,Some College,Rural,Acevedochester,Michigan,USA,2024-12-14 10:23:44.104742,2024-12-16 10:23:44.104742,Mobile App,True
1000131,toddjones@example.net,Rachel,Brewer,18,M,34268,Married,Bachelor,Urban,North Anthony,Wisconsin,USA,2025-01-02 10:23:44.104742,2025-01-06 10:23:44.104742,Mobile App,True
1000132,carolynhart@example.com,Shane,Woods,41,M,27566,Divorced,PhD,Rural,Jordanfort,Colorado,USA,2025-01-03 10:23:44.104742,2025-01-05 10:23:44.104742,Mobile App,True
1000133,mannkatrina@example.com,James,Johns,69,M,22095,Married,PhD,Suburban,Lake Dennisstad,Illinois,USA,2024-12-31 10:23:44.104742,2025-01-03 10:23:44.104742,Email,True
1000134,kyle59@example.org,Larry,Clark,38,Other,68922,Divorced,Master,Suburban,East Andrewtown,Alaska,USA,2024-12-14 10:23:44.104742,2024-12-19 10:23:44.104742,Mobile App,True
1000135,ortizchristopher@example.com,Stuart,Arnold,66,F,21924,Single,PhD,Urban,Braunhaven,Virginia,USA,2024-12-13 10:23:44.104742,2024-12-16 10:23:44.104742,Mobile App,False
1000136,arobertson@example.com,Vicki,Logan,62,F,65306,Married,PhD,Rural,Rossville,Texas,USA,2025-01-08 10:23:44.104742,2025-01-12 10:23:44.104742,Mobile App,True
1000137,bvargas@example.com,Kari,Garcia,30,F,78863,Single,Master,Urban,East Sarahview,Louisiana,USA,2024-12-26 10:23:44.104742,2024-12-30 10:23:44.104742,Mobile App,True
1000138,phillipbean@example.org,Jerry,Gonzalez,47,F,46993,Single,High School,Urban,Lake Jodi,Kentucky,USA,2024-12-29 10:23:44.104742,2025-01-02 10:23:44.104742,Mobile App,True
1000139,martinmoran@example.org,Amy,Hill,46,F,53440,Single,Bachelor,Rural,Port Joseph,Utah,USA,2024-12-23 10:23:44.104742,2024-12-23 10:23:44.104742,Mobile App,True
1000140,browndeborah@example.net,Cindy,Miller,46,M,84863,Single,Some College,Rural,Perkinsville,Washington,USA,2024-12-16 10:23:44.104742,2024-12-16 10:23:44.104742,Web,True
1000141,andrea92@example.org,Darren,Scott,68,M,27865,Married,Some College,Suburban,Port Michaelfurt,Michigan,USA,2024-12-13 10:23:44.104742,2024-12-16 10:23:44.104742,Email,True
1000142,oburns@example.com,Patrick,Perez,76,F,15000,Married,High School,Urban,Lake Jason,Iowa,USA,2024-12-14 10:23:44.104742,2024-12-14 10:23:44.104742,Web,True
1000143,abailey@example.com,Jacob,Ward,42,Other,82649,Single,Some College,Urban,New Michael,Georgia,USA,2024-12-15 10:23:44.104742,2024-12-15 10:23:44.104742,Web,True
